CNES,NOME FANTASIA,UF,MUNICIPIO
6293921,GOLDONI E REBELATO ODONTOLOGIA,SC,CHAPECO
6423876,EVELIZE RODRIGUES DOMINGOS,SC,FLORIANOPOLIS
6196616,TATIANE MARTINS,SC,TUBARAO
5397537,LABORATORIO MUNICIPAL DE SAO BENTO DO SUL,SC,SAO BENTO DO SUL
3800210,CLINICA MEDICA DR BEZERRA DE MENEZES,SC,POMERODE
2543397,CONSULTORIO DR MARCOS PEREIRA DOS SANTOS,SC,SAO MIGUEL DO OESTE
5107261,NEFTOY S C LTDA,SC,JOACABA
2640384,CELIO LENZI,SC,RIO DO SUL
3543390,GENESIS LABORATORIO CLINICO,SC,FLORIANOPOLIS
2596350,CLINICA PEDIATRICA SAO FRANCISCO DE ASSIS,SC,JARAGUA DO SUL
2692155,CS VARGEM PEQUENA,SC,FLORIANOPOLIS
5372542,VITAMED CLINICA MEDICA,SC,SAO JOSE
3137309,SKOPIA CLINICA DE ENDOSCOPIA E CIRURGIA LTDA,SC,BLUMENAU
2622815,UNIDADE BASICA DE SAUDE DR NILTON OLINGER,SC,TIJUCAS
6199380,GILMAR DE OLIVEIRA,SC,JARAGUA DO SUL
6234925,RADIODONTICA,SC,CHAPECO
6273254,CORPO DE BOMBEIROS XAXIM,SC,XAXIM
6289878,ANDREA CRISTINE DE SOUZA NETTO,SC,BLUMENAU
6289886,LUCIANA DE OLIVEIRA,SC,BLUMENAU
6290027,CLINICA KINDERMANN,SC,TUBARAO
6290051,CLAUDIA SOUZA ALBUQUERQUE,SC,TUBARAO
2305909,UNIDADE BASICA DE SAUDE DR AGOSTINHO LUIS BIANCHI,SC,JARAGUA DO SUL
5444675,MPL,SC,BLUMENAU
3600238,CENTRO DE ESPECIALIDADES ODONTOLOGICAS PROSPERA,SC,CRICIUMA
6248179,LAR DO IDOSO BETANIA,SC,JOINVILLE
6257194,ADMINISTRADORA E CLINICA COELHO,SC,ITAJAI
6264816,CLINICA DE ANGIOLOGIA E CIRURGIA VASCULAR,SC,JOINVILLE
6306403,CLINICA PEDIATRICA CHRISTIANE GRUBER,SC,CHAPECO
7119755,AMBULATORIO DE LESOES DA PELE,SC,CHAPECO
7120974,ALBERGUE JOAO PILTZ,SC,CHAPECO
7123019,CLINICA DR CLAUDIOMAR Z DE OLIVEIRA S S,SC,CHAPECO
6188982,EDVAR RIUDI ISHIMINE ODONTOLOGIA,SC,FLORIANOPOLIS
6050204,CLINICA REAB FISIOTERAPIA E POSTURA,SC,FLORIANOPOLIS
6208819,JC OTORRINO CLINICA,SC,TUBARAO
6210597,MARCELO JOSE PLATT,SC,FLORIANOPOLIS
6211941,CONSULTORIO DR DARLEI,SC,BRUSQUE
6264891,COPIC ZIMMERMANN,SC,JOINVILLE
6274994,SINARA DA SILVA VIEIRA JACQUES,SC,FLORIANOPOLIS
6419038,GISELE VERZOLA BARRETO,SC,FLORIANOPOLIS
6419062,ADRIANA WOLFF DE CARVALHO,SC,FLORIANOPOLIS
6419097,ROSEMERY MOREL PUCCI,SC,FLORIANOPOLIS
6392377,CONSULTORIO ODONTOLOGICO CARLOS HENRIQUE DUPAS,SC,TUBARAO
6396437,CLINICA ODONTOLOGICA SERGIO CRUZ,SC,TUBARAO
6400663,CLECIO SIDNEI GONCALVES,SC,JARAGUA DO SUL
6400728,LUCIANE PRISCILA KARSTEN,SC,JARAGUA DO SUL
7122934,STUDIO DO CORPO FISIOTERAPIA E ESTETICA,SC,FLORIANOPOLIS
7116683,DIOR CENTER DIAGNOSTICO ORAL RADIOGRAFICO LTDA ME,SC,ITAPEMA
7117159,CONSULTORIO ODONTOLOGICO,SC,ITAPEMA
7122373,SALESIO NICOLEIT,SC,TUBARAO
7112858,ORTHO COM,SC,TUBARAO
5960819,ME MEDICOS ASSOCIADOS S S,SC,FLORIANOPOLIS
6216978,CIS AMFRI,SC,ITAJAI
6200516,ALVARO ALBERTO BARCELOS JUNIOR,SC,CRICIUMA
6200605,MSN ESTETICA,SC,JOINVILLE
6201407,ALEF SERVICOS DE ORTOPEDIA,SC,JOINVILLE
6251951,LEANDRO PAES RANGEL,SC,CHAPECO
6255264,DRA MARGARIDA ALBA WINCKLER,SC,CHAPECO
6257275,RITMO CARDIOLOGIA INTEGRADA,SC,CHAPECO
6401929,CONSULTORIO ODONTOLOGICO MAURO SAO CLEMENTE,SC,JARAGUA DO SUL
6403999,CONSULTORIO ODONTOLOGICO MARCIO BITTENCOURT,SC,TUBARAO
6408532,MARIA STELA DO NASCIMENTO BRASIL,SC,TUBARAO
6409024,ELLI EMILIA MOELLER,SC,BLUMENAU
6409571,ORALCLIN ODONTOLOGIA INTEGRADA,SC,JOINVILLE
6411533,CLINICA SER BARRA,SC,JARAGUA DO SUL
6411932,DENISE NASS,SC,FLORIANOPOLIS
6411940,IZABELLE SCHNEIDER GOULART,SC,FLORIANOPOLIS
6411991,SILVIA VIEIRA DOS SANTOS,SC,FLORIANOPOLIS
6412092,SIMONE MARTINS ALEXANDRE RIBAS,SC,FLORIANOPOLIS
6412130,CLINICA MEDCORPS,SC,FLORIANOPOLIS
6412173,ODONTO CENTRUM,SC,FLORIANOPOLIS
6413188,ORTHODONTIA ESPECIALIZADA PAULO ROBERTO THEODORO,SC,FLORIANOPOLIS
6413242,NORBERTO LUDWIG NETO,SC,FLORIANOPOLIS
6414109,JULIANE GARCIA DE MOURA PEREIRA,SC,BLUMENAU
6415164,CARLA CRISTINA CABRAL NEVES,SC,FLORIANOPOLIS
5922747,CLINICA MATERNO FETAL 02,SC,FLORIANOPOLIS
6192815,ESPACO LOTUS,SC,FLORIANOPOLIS
7111452,COMUNIDADE GESTALTICA,SC,FLORIANOPOLIS
7108893,CLIZENALDO TORRES TIMOTHEO JUNIOR,SC,JOINVILLE
6231780,LUIZ ALBERTO REMOR,SC,JARAGUA DO SUL
6234712,NATASCHA BOTTO GUIMARAES DE SA,SC,TUBARAO
6234798,KARLA ELIDA GHELLERE BAITTINGER,SC,JARAGUA DO SUL
6238068,KARINA MARIA PAPP,SC,JARAGUA DO SUL
7109083,PROCOR,SC,BALNEARIO CAMBORIU
7107536,FELIZMED SAUDE,SC,BALNEARIO CAMBORIU
7102607,UNIDADE DE SAUDE CAMPO LENCOL,SC,RIO NEGRINHO
7098324,PULSE LIFE ASSISTENCIA MEDICA LTDA,SC,SAO JOSE
6410863,MAURICIO GEISER,SC,JOINVILLE
6411908,CONSULTORIO ODONTOLOGICO KATIA MARIA VIEIRA,SC,FLORIANOPOLIS
6411975,MARIA INES MANGINI BONIATTI,SC,FLORIANOPOLIS
6412068,ORTODONTIA ESPECIALIZADA,SC,FLORIANOPOLIS
6412033,MIRIAM AGUIAR PAES DA SILVA,SC,FLORIANOPOLIS
6425828,LUCIANE VIDAL R M DA SILVA,SC,FLORIANOPOLIS
6332382,ORTOKLAUS S S LTDA,SC,CHAPECO
6458262,ESPACO VIVER,SC,FLORIANOPOLIS
6505198,CLEBER ROBERTO PAES,SC,JARAGUA DO SUL
6475582,THAMARA SORAYA STOLF TUTIDA,SC,FLORIANOPOLIS
6568610,CONSULTORIO MEDICO DR ALESSANDRO,SC,CHAPECO
6525962,CONSULTORIO NEUROLOGICO DR HENRIQUE SALA,SC,FLORIANOPOLIS
6525970,CLINICA FERREIRA LIMA,SC,FLORIANOPOLIS
6526950,SABINE HAESER,SC,FLORIANOPOLIS
6210678,MONICA BORCHARDT,SC,JARAGUA DO SUL
6214789,DIONI SALLET,SC,JARAGUA DO SUL
6632963,CLINICA DE FONOAUDIOLOGIA FGA VANESSA FARINON LANZARINI,SC,CHAPECO
6633102,CONSULTORIO DENTARIO SCHEILA FILIPPINI,SC,CHAPECO
6633110,WALDIR CARREIRAO,SC,FLORIANOPOLIS
6633730,ESF RUDOLFO OSWALDO HESSE,SC,BLUMENAU
6633749,ESF AUGUSTO CESAR VIANA I,SC,BLUMENAU
6633757,ESF AUGUSTO CESAR VIANA II,SC,BLUMENAU
6633773,ESF VALERIO JOSE STEIL I,SC,BLUMENAU
6634370,ESF VALERIO JOSE STEIL II,SC,BLUMENAU
6646247,KEILA CRISTINA RAUSCH PEREIRA,SC,FLORIANOPOLIS
6481175,CITOLAB LABORATORIO GRAVATA,SC,NAVEGANTES
6405193,SECRETARIA MUNICIPAL DE SAUDE DE NAVEGANTES,SC,NAVEGANTES
6593186,HOSPITAL DA PLASTICA DE SANTA CATARINA LTDA,SC,FLORIANOPOLIS
6605699,CONSULTORIO ODONTOLOGICO ODONTOLOGIA ESTETICA E FUNCIONAL,SC,CHAPECO
6669220,MOGNOL CLINICA MEDICA LTDA,SC,JOINVILLE
6669905,CLINICA DO SER INTEGRAL,SC,FLORIANOPOLIS
2597152,ESF SAO JOSE,SC,CAMPOS NOVOS
2512513,ESF PAULO PEDRO MAYERLE,SC,BLUMENAU
3181308,BOTELHO HOSPITAL DIA DA VISAO,SC,BLUMENAU
6666833,POSTO MUNICIPAL DE SAUDE CAPRI,SC,SAO FRANCISCO DO SUL
6448178,ROHDEN AUDITORIAS E PERICIAS ODONTOLOGICAS LTDA,SC,FLORIANOPOLIS
6594166,CAPS III DE LIRIOS,SC,JOINVILLE
6607268,CLEBER RODINEY LORENZI,SC,JOINVILLE
6520774,MW ODONTOLOGIA,SC,BLUMENAU
6524346,LETICIA BENITES COLVARA,SC,BLUMENAU
6530028,LIESENBERG ORTOPEDIA E TRAUMATOLOGIA S S,SC,BLUMENAU
6535976,SERGIO GERONIMO VIEIRA,SC,BLUMENAU
6495303,GABRIEL HADDAD KALUF,SC,JOINVILLE
3147509,CLINICA REABILLITA SS PP,SC,FLORIANOPOLIS
3294455,JFISIO,SC,BLUMENAU
3320707,CLINICA OTOBLU LTDA,SC,BLUMENAU
6661378,CARLA VANESSA BAIERLE,SC,CHAPECO
7124163,UESF PREFEITO JOSE BONUS LEITE CAROSO,SC,BOTUVERA
5179939,CHARLES A WINCKLER,SC,CHAPECO
6163289,LABORATORIO MEDICO SANTA LUZIA,SC,PALHOCA
6464718,SANDRA REGINA BRUSCHI CRISTOFORI CONSULTORIO DE PSICOLOGIA,SC,CHAPECO
6473180,FLAVIO GONCALVES ZEHNPFENNIG,SC,JOINVILLE
6490263,UNIDADE BASICA DE SAUDE LUIZ VENIER,SC,CANELINHA
6538002,ANA CLAUDIA FISCHER,SC,JARAGUA DO SUL
6538770,LUCIA HELENA DOS REIS SOUSA DO CARMO,SC,JARAGUA DO SUL
6538991,ANA LUCIA CARRION,SC,JARAGUA DO SUL
6539149,CLINICA DERMA BOND,SC,JARAGUA DO SUL
6539688,KELLYN RENGEL BERTOLDI,SC,JARAGUA DO SUL
6546358,HOSPITAL DE OLHOS CHAPECO,SC,CHAPECO
6571069,MARCELO LOUREIRO ORLANDO,SC,FLORIANOPOLIS
6425240,UNIDADE BASICA DE SAUDE RIO ACIMA,SC,ICARA
3707636,ANDREI LEWANDOWSKI CLINICA CARDIOLOGICA LTDA,SC,BLUMENAU
3724158,KREIBICH ASSISTENCIA MEDICA S S,SC,BLUMENAU
6272665,ISABEL CRISTINA TORQUATO LUCHTEMBERG,SC,BLUMENAU
6196608,CONSULTORIO DE PSICOLOGIA CARLA ADRIANA SILVA,SC,RIO DO SUL
6206301,AGNALDO PANDINI,SC,JARAGUA DO SUL
6234097,CENTER FISIO,SC,COCAL DO SUL
7124007,SOLARIS OTORRINOLARINGOLOGIA E CIRURGIA CABECA E PESCOCO,SC,FLORIANOPOLIS
7124619,CENTRO DE SAUDE VILA NOVA,SC,PALHOCA
6433499,DENTE E ARTE ODONTOLOGIA LTDA,SC,JARAGUA DO SUL
6439993,UPA 24 HORAS AVENTUREIRO,SC,JOINVILLE
6449689,FERNANDO PAPP,SC,JARAGUA DO SUL
6483283,EDUARDO CAMPELO TAVARES,SC,BLUMENAU
6484190,AUDIOCLINICA,SC,CHAPECO
6488420,SABRINA ELISA ZANGE,SC,BLUMENAU
6578837,CONSULTORIO ODONTOLOGICO DANIELA CAPELLA,SC,FLORIANOPOLIS
6578845,ZULEIDE ADELAIDE DA SILVA,SC,FLORIANOPOLIS
19577,CS RIBEIRAO DA ILHA,SC,FLORIANOPOLIS
19658,CS TAPERA,SC,FLORIANOPOLIS
2303159,CENTRAL DE EXAMES LABORATORIO CLINICO LTDA,SC,ITAPEMA
2303183,UNIDADE DE SAUDE MEIA PRAIA,SC,ITAPEMA
2418355,CENTRO DE SAUDE PINHEIRA,SC,PALHOCA
6007325,REDE FEMININA DE COMBATE AO CANCER,SC,ITAPEMA
6371035,NELSON GRISARD,SC,FLORIANOPOLIS
6371078,ISOCINETICA FISIOTERAPIA DIAGNOSTICA,SC,FLORIANOPOLIS
6371094,COI CENTRO ODONTOLOGICO INTEGRADO,SC,FLORIANOPOLIS
6371140,LIMIARE CENTRO AUDITIVO,SC,CHAPECO
6371671,LILIAN KATIANE HELLMANN,SC,BLUMENAU
6372406,DEBORA COSTA PINTO RIBEIRO COUTO,SC,FLORIANOPOLIS
6373682,DISTRITO SANITARIO CENTRO,SC,FLORIANOPOLIS
6374182,DISTRITO SANITARIO CONTINENTE,SC,FLORIANOPOLIS
6374220,DISTRITO SANITARIO NORTE,SC,FLORIANOPOLIS
6488552,HIROYUKI LOTE TAQUEGAMI,SC,JARAGUA DO SUL
6492274,ANA PAULA PASSINI,SC,JARAGUA DO SUL
6492282,RODRIGO OLIVEIRA AGACY,SC,JARAGUA DO SUL
6021646,CIRURGIOES CARDIOVASCULARES DE SANTA CATARINA S S LTDA,SC,BLUMENAU
5567734,INSTITUTO DE OLHOS,SC,ITAPEMA
5630266,JOSE HENRIQUE SCHWEDER,SC,BLUMENAU
5657105,JOAO CARLOS MARCATTO FILHO,SC,JARAGUA DO SUL
5696305,DANIEL GONCALVES VIERA,SC,ITAPEMA
6380298,JORGE BERNARDO GARNICA CAMARGO,SC,JARAGUA DO SUL
6380948,LUCIANO GARNICA CAMARGO,SC,JARAGUA DO SUL
6381367,CLINICA POPULAR,SC,JOINVILLE
6381618,CAROLINA RICHTER ANACLETO,SC,JARAGUA DO SUL
6382487,LUCIA HELENA SCOZ DE ANDRADE FARIA,SC,FLORIANOPOLIS
6384900,SANDRO MARCELO ZIEMBIKIEWICZ,SC,JARAGUA DO SUL
7126506,MARCO ANTONIO WUNDERLICH,SC,GUARAMIRIM
6451667,LUIS ALBERTO M DA SILVA,SC,BLUMENAU
6455344,JACKELINE IVA GUIMARAES COIMBRA,SC,BLUMENAU
6455433,ISTITUTO EVOLUZIONE DE MEDICINA E PSICOLOGIA S C LTDA,SC,BLUMENAU
6526969,CLINICA DE OLHOS DR FERNANDO BONFANTE S S,SC,CHAPECO
5901391,CLINICA MEISTER,SC,ITAPEMA
5915368,CLINICA MEDICA VITAL VIDA,SC,FLORIANOPOLIS
3532054,MANZKE CENTRO DE REABILITACAO E ESTETICA,SC,BLUMENAU
3553167,CLIMUND,SC,FLORIANOPOLIS
3563235,MEDGIN,SC,FLORIANOPOLIS
3577228,PROJETO COLUNA RETA,SC,FLORIANOPOLIS
6235824,CLINICA DE OLHOS DR ARAMIS RITZMANN MENDES S S,SC,FLORIANOPOLIS
6371922,CONSULTORIO ODONTOLOGICO MARIA DE LOS ANGELES POMAR,SC,FLORIANOPOLIS
6372848,GIOVANNI ALESSANDRO DOS SANTOS,SC,BLUMENAU
7128533,NUTRIQUILIBRIUM,SC,JARAGUA DO SUL
7128568,CONSERH,SC,JOINVILLE
6431712,GLICEA CRISTINA NEVES MORITZ DIAS,SC,BLUMENAU
6433596,TAMARA TISO CAMPOS DALLABRIDA,SC,BLUMENAU
6505414,PATRICIA MOURA RIBEIRO DA SILVA,SC,FLORIANOPOLIS
6505449,ELIZANGELA ODY NILSON,SC,FLORIANOPOLIS
6509061,MARCO ANTONIO PEREIRA LITO,SC,FLORIANOPOLIS
6510183,CENTRAL DE VACINAS,SC,CHAPECO
6605729,CONSULTORIO ODONTOLOGICO DRA FERNANDA WOLF,SC,FLORIANOPOLIS
6608221,CONSULTORIO ODONTOLOGICO DRA MARGARETH VERAS,SC,FLORIANOPOLIS
3231933,CLINICA REUMATOLOGICA BLUMENAU,SC,BLUMENAU
5938368,CLAUDIA ELISA AUGUSTO REBERTE,SC,BLUMENAU
6635733,ENDO VASC CENTRO INTEGRADO DE ENDODONTIA CIRURGIA VASCULAR,SC,JOINVILLE
6461042,REGINA MONICA GUINA DE LIMA GEISSMANN,SC,BLUMENAU
6461050,LETICIA OLIVEIRA OVIEDO,SC,BLUMENAU
6464238,LEONARDO RIOS SEIJAS,SC,BLUMENAU
6465161,WAGNER DE SOUZA LEAL,SC,BLUMENAU
6465870,MAURIEM DE SOUZA PES,SC,FLORIANOPOLIS
6466761,RAFAEL LENZI TARNOWSKY DERMATOLOGIA,SC,BLUMENAU
6534481,GERENCIA DE SAUDE DE JARAGUA DO SUL,SC,JARAGUA DO SUL
6536271,PROFISIO,SC,JOACABA
6599222,CENTRO CATARINENSE DE IMPLANTODONTIA S S,SC,FLORIANOPOLIS
6599230,CARLA REGINA CARDOSO,SC,FLORIANOPOLIS
2651939,UNIDADE SANITARIA COHAB APARECIDA,SC,CAMPOS NOVOS
2660768,RR ORTOPEDIA E OTORRINOLARINGOLOGIA,SC,BLUMENAU
2663104,UNIDADE SANITARIA CENTRO,SC,MAJOR GERCINO
3990826,FABIO KAZUO SOEJIMA,SC,BLUMENAU
5031265,CLINICA DR CESAR HUMBERTO SC,SC,BLUMENAU
5033349,CLINICA BUENO ORTOPEDIA E REABILITACAO S S,SC,BLUMENAU
5034094,CLINICA EWALD LTDA,SC,BLUMENAU
7130295,JACQUELINE DELLATORRE,SC,BALNEARIO CAMBORIU
6318029,COC CENTRO ODONTOLOGICO CATARINENSE,SC,BLUMENAU
6323774,FEDERACAO DAS COOPERAT ODONTOLOGICAS DO EST STA CATARINA,SC,BLUMENAU
6333621,CLINICA RELLUZ TERAPIAS INTEGRADAS,SC,FLORIANOPOLIS
6336051,JORGE EDUARDO LAFRONT,SC,BLUMENAU
6351956,RENAN RAMOS ARRUDA,SC,FLORIANOPOLIS
6354335,CONSULTORIO ODONTOLOGICO PEDRO ALEXANDRE,SC,FLORIANOPOLIS
6504809,ENDOVASC,SC,BLUMENAU
6512526,ANDREA SCHWEDER,SC,BLUMENAU
6457355,BEATRIZ MARIA DE CASSIAS STROBEL,SC,JOINVILLE
6460089,VIVIAN DA CAS ENGELKE,SC,JARAGUA DO SUL
6463266,NUTRICARE CLINICA DE NUTRICAO LTDA,SC,JARAGUA DO SUL
6492355,MARIA ALBERTINA PEREIRA DA SILVA,SC,TUBARAO
6503187,WIPPEL TELLES SERVICOS MEDICOS,SC,ITAJAI
6597270,ULTRAIMAGEM JARAGUA,SC,JARAGUA DO SUL
6609384,CONSULTORIO ODONTOLOGICO DR THIAGO PETROLI,SC,JARAGUA DO SUL
6611532,ANA CRISTINA OSOWSKI NUNES CAPOZZI,SC,JOINVILLE
6613276,MK CLINICA MEDICA CIRURGICA,SC,JOINVILLE
7113307,LUIZA SILVEIRA LESSA,SC,CRICIUMA
7112009,EDUARDO LEDOUX GAVA,SC,JOINVILLE
7113803,PECK OCUPACIONAL,SC,JOINVILLE
6203353,SYN ODONTOLOGIA,SC,RIO DO SUL
7133294,CENTRO DERMATOLOGICO GABRIELA BLATT,SC,FLORIANOPOLIS
7128851,MARCO ANTONIO BERTONCINI CASCAES CONSULTORIO,SC,ORLEANS
6415547,ANDREA CARLA MASSON,SC,BLUMENAU
6415555,CLIN MED TRAUM ORT PERICIAS FORENSES DR JOSE RODRIGUES,SC,BLUMENAU
6427235,ALEXANDRE ESPEZIM,SC,FLORIANOPOLIS
6586104,FISIODONTO,SC,FLORIANOPOLIS
6624642,FLAVIA DESTRI TEFILI,SC,FLORIANOPOLIS
6660010,MULTMED FILIAL,SC,TUBARAO
6219616,JOSOE FORTKAMP JUNIOR,SC,JARAGUA DO SUL
6416322,ERNIVALDO VIEIRA MEDEIROS,SC,TUBARAO
6417825,RONALDO DE CARVALHO CABRAL FILHO,SC,TUBARAO
6420443,SECRETARIA MUNICIPAL DE SAUDE DE TUBARAO,SC,TUBARAO
6421180,SANDRA TEIXEIRA FIGUEIREDO ESPINDOLA,SC,TUBARAO
6404227,CONSULTORIO ODONTOLOGICO DR JOSE VIEIRA NETO,SC,NAVEGANTES
6625991,VALERIA CAMPANELLI FRANCO DA ROCHA,SC,BLUMENAU
6626009,ROSANE FRECH,SC,BLUMENAU
6534155,IMPLANTART,SC,FLORIANOPOLIS
6534236,BEM ESTAR FISIOTERAPIA,SC,FLORIANOPOLIS
6628052,CONSULTORIO ODONTOLOGICO RUBENS RODRIGUES FILHO,SC,FLORIANOPOLIS
2691051,LABORATORIO WAGNER,SC,ITAPEMA
2692473,CS BARRA DA LAGOA,SC,FLORIANOPOLIS
2692686,CONSULTORIO ODONTOLOGICO,SC,ITAPEMA
2693526,ANILSON JORGE BARBOSA,SC,ITAPEMA
2778785,CENTRO DE CONVIVENCIA SANTANA,SC,SAO JOSE
4059956,HEMOSC,SC,FLORIANOPOLIS
5089468,SANTA CATARINA CLINICAS,SC,CORUPA
5114470,ESF FRANZ ZIMDARS,SC,BLUMENAU
5123887,MARIA LUIZA CARDOSO BENTO DALFOVO,SC,ITAPEMA
6438261,TATIANA CAROM,SC,RIO DO SUL
6462561,PSICO EQUILIBRIO,SC,CHAPECO
6531954,DEIZY NARA ZIS,SC,JOINVILLE
6537138,PULSE CARE,SC,JOINVILLE
6560768,QUALICARDIO CARDIOLOGIA PEDIATRICA,SC,JARAGUA DO SUL
6638678,JACQUELINE VIRMOND VIEIRA,SC,FLORIANOPOLIS
6638724,MAXILLOFACIAL ODONTOLOGIA ESPECIALIZADA,SC,FLORIANOPOLIS
5266629,SOLANGE THAIS EZURE,SC,FLORIANOPOLIS
5285917,CONSULTORIOS DA LAGOA,SC,FLORIANOPOLIS
5353408,CLINICA BBM,SC,BLUMENAU
5360625,CARLOS SAMUEL MICELI COLMAN,SC,BLUMENAU
5373794,CARLOS NACONECY DE SOUZA,SC,BLUMENAU
5444381,ADELCIO CESAR BUENO,SC,BLUMENAU
5444470,CLOTAR EGON SCHROETER,SC,BLUMENAU
6439888,CATARINA ANTUNES ALVES SCARANTO,SC,CHAPECO
6440835,CONSULTORIO DE FISIOTERAPIA DRA CRISLAINE MADER,SC,CHAPECO
6441475,REGINA TURRI ZEITUNE,SC,BLUMENAU
6441637,KARINA MACIEL DIAS,SC,FLORIANOPOLIS
6462685,ORAL DOCTOR,SC,FLORIANOPOLIS
6462715,JACOB TANCREDO KNABBEN,SC,FLORIANOPOLIS
6441459,SERVICO DE ATENDIMENTO MOVEL DE URGENCIA SAMU,SC,NAVEGANTES
6442331,CONTROLE AVALIACAO REGULACAO E AUDITORIA,SC,NAVEGANTES
6443044,TAISE DE FREITAS MARCELINO,SC,TUBARAO
6443125,CENTRO ESPECIALIZADO DE SAUDE,SC,NAVEGANTES
6443990,CONSULTORIO DRA JULIANA BASTOS SCHNEIDER,SC,NAVEGANTES
6565735,DENTERISO CLINICA ODONTOLOGICA,SC,FLORIANOPOLIS
6594735,CARLOS H SCHNITZER,SC,FLORIANOPOLIS
7126123,MULTICLINICA CANOINHAS,SC,CANOINHAS
7119739,UNIMED CONCORDIA,SC,CONCORDIA
7103506,DAMARES EHLERT,SC,ITAJAI
6659527,CONSULTORIO DE ALERGIA PROF DR ISAAC A FERENHOF,SC,FLORIANOPOLIS
6055370,EDSON LERSCH,SC,BLUMENAU
6062466,GUSTAVO GONCALVES PIACENTE,SC,JARAGUA DO SUL
6076149,CLINICA ONCOLOGICA SAO SEBASTIAO,SC,FLORIANOPOLIS
6456804,LUCIANA SOUZA SANTOS DE PAULA,SC,FLORIANOPOLIS
6456812,STELLA CRESCENTI ABDALLA,SC,FLORIANOPOLIS
6449352,CITOLAB VACINAS,SC,NAVEGANTES
6477267,CS SANTINHO,SC,FLORIANOPOLIS
6601553,CLINICA DR ROGER AUGUSTO,SC,TUBARAO
6606245,CARDIO SUL,SC,TUBARAO
6611575,SAMU TUBARAO,SC,TUBARAO
6552676,ODONTOLOGICA CONSULTORIO ODONTOLOGICO,SC,FLORIANOPOLIS
6552757,CONSULTORIO ODONTOLOGICO DRA CECILIA ALTHOFF,SC,FLORIANOPOLIS
7103212,JAMES JOSE DE NOVAES,SC,ITAJAI
7104502,PSICOLOGA RENATA STULP,SC,ITAJAI
6087140,ESPACO SEMI PERSONAL,SC,FLORIANOPOLIS
6017452,RADUENZ,SC,CORUPA
6208223,AIRTON SLAVIERO,SC,JARAGUA DO SUL
6345700,CLINICA NOTRE DAME S S,SC,BLUMENAU
2513331,ESF SANTA ROSA VARGEM GRANDE,SC,APIUNA
2378442,POSTO DE SAUDE DE BANDEIRANTE,SC,BANDEIRANTE
6355005,RAFAEL DE ALMEIDA TIRAPELLE,SC,CHAPECO
6358918,ANA MARIA SCHWARZ,SC,FLORIANOPOLIS
6359981,CS CENTRO,SC,FLORIANOPOLIS
2490935,HOSPITAL FELIX DA COSTA GOMES,SC,TRES BARRAS
6469183,GERENCIA DE SAUDE DA SECRETARIA REGIONAL DE DESENVOLVIMENTO,SC,DIONISIO CERQUEIRA
2538342,HOSPITAL SAO BERNARDO,SC,QUILOMBO
2557975,HOSPITAL SAO JORGE LTDA,SC,IRANI
6396976,SERGIO R G REBELO,SC,FLORIANOPOLIS
6402380,CRISTINA DA SILVA,SC,FLORIANOPOLIS
6402402,BEATRIZ KREMER,SC,FLORIANOPOLIS
6410464,WILSON CABRAL,SC,ITAJAI
6413145,LUCY DO VALE PEREIRA PERFEITO,SC,FLORIANOPOLIS
6346618,MARIA CLAUDIA VIANNA DA SILVA,SC,BLUMENAU
6348114,FISIOTERAPIA ESTETICA,SC,TUBARAO
6349781,UBS VILA ESPERANCA DRA DIELLY CUNHA DE CARVALHO,SC,TUBARAO
7008201,CENTRO DE ATENCAO PSICOSSOCIAL CAPS MONDAI,SC,MONDAI
2778831,HOSPITAL NOSSA SENHORA DA IMACULADA CONCEICAO,SC,NOVA TRENTO
2658089,UNIDADE BASICA DE SAUDE DA FAMILIA DO SAMAMBAIAL,SC,ITAPOA
7137761,UNIDADE BASICA DE SAUDE SANTO ANTONIO,SC,CELSO RAMOS
7134096,CAMILA MACHADO DE SOUZA FORTKAMP,SC,JARAGUA DO SUL
7136048,CLINICA PEDIATRICA MAO AMIGA LTDA,SC,JARAGUA DO SUL
6359434,KATIANE DE SOUZA RODRIGUES,SC,TUBARAO
6361811,SECRETARIA MUNICIPAL DE SAUDE DE GAROPABA,SC,GAROPABA
6365841,HELENA MARIA PACHECO DA SILVA,SC,JOINVILLE
6367585,RGM SERVICOS MEDICOS LTDA,SC,JOINVILLE
2302985,UNIDADE SANITARIA DE RIO DAS ANTAS,SC,RIO DAS ANTAS
2665948,ESF CENTRAL,SC,ITUPORANGA
6360653,SECRETARIA MUNICIPAL DE SAUDE,SC,ITUPORANGA
6386423,SECRETARIA MUNICIPAL DE SAUDE DE LUZERNA,SC,LUZERNA
7134061,CLINICA FORTKAMP,SC,JARAGUA DO SUL
7122829,APAE PORTO BELO BOMBINHAS,SC,PORTO BELO
6226493,CENTRO FONOAUDIOLOGICO JARAGUA,SC,JARAGUA DO SUL
6228496,THAIS FRANZ DA COSTA,SC,JARAGUA DO SUL
6230377,JANETE TERESINHA HENKES VILLAMIL,SC,JARAGUA DO SUL
6230539,LUCIANE ZILLI GRAZIANO,SC,FLORIANOPOLIS
6235808,CRISTIANE DE RESENDE MOREIRA SANTOS,SC,FLORIANOPOLIS
6243843,CORPUS,SC,JARAGUA DO SUL
6431321,SMS,SC,IRACEMINHA
6618561,CONSORCIO CISAMARP,SC,VIDEIRA
